Date,Region,Product_Service_Name,Category_Department,Revenue,Cost,Profit,Profit_Margin_pct,Units_Sold,Inventory_Level,Return_Rate_pct,Order_ID,Customer_ID,Customer_Segment,Campaign_Name,Conversion_Rate_pct,Customer_Satisfaction_Score,Average_Order_Value,Month,Quarter,Year,Week_Number
17-11-2024,East,Installation Service,Services,17156.36,9082.03,8074.33,47.06,50,,0,ORD-337206,CUST-37040,Online,Holiday Sale,0.114,3,343.13,2024-11,2024-Q4,2024,46
15-03-2025,North,Maintenance Contract,Services,109467.6,56646.33,52821.27,48.25,160,,0,ORD-268797,CUST-29192,Retail,Holiday Sale,0.037,3,684.17,2025-03,2025-Q1,2025,11
30-07-2025,West,Installation Service,Services,74741.94,47805.38,26936.56,36.04,144,,0,ORD-436522,CUST-71472,Retail,Spring Promo,0.086,4,519.04,2025-07,2025-Q3,2025,31
29-01-2025,East,Cloud Subscription,Software,42144.68,27419.42,14725.27,34.94,14,,0,ORD-540715,CUST-72222,Wholesale,Holiday Sale,0.079,4,3010.33,2025-01,2025-Q1,2025,5
28-06-2024,West,T-Shirt,Apparel,17751.84,12013.12,5738.72,32.33,213,4710,0.042,ORD-208468,CUST-28125,Wholesale,Holiday Sale,0.121,3,83.34,2024-06,2024-Q2,2024,26
31-07-2025,West,Hoodie,Apparel,27992.52,14962.28,13030.24,46.55,156,4254,0.061,ORD-399154,CUST-75745,Online,Holiday Sale,0.12,4,179.44,2025-07,2025-Q3,2025,31
07-06-2025,West,Data Analytics Tool,Software,248897.45,167621.97,81275.48,32.65,287,,0,ORD-937378,CUST-78210,Retail,Spring Promo,0.036,5,867.24,2025-06,2025-Q2,2025,23
27-03-2025,South,ERP Module,Software,157446.8,97859.67,59587.12,37.85,134,,0,ORD-885832,CUST-58505,Online,Spring Promo,0.141,1,1174.98,2025-03,2025-Q1,2025,13
28-10-2024,North,Installation Service,Services,35998.24,19952.53,16045.72,44.57,201,,0,ORD-842959,CUST-98381,Online,Spring Promo,0.071,5,179.1,2024-10,2024-Q4,2024,44
01-09-2024,South,Consulting Hour,Services,144988.4,76193.45,68794.94,47.45,218,,0,ORD-445843,CUST-91521,Online,Holiday Sale,0.137,3,665.08,2024-09,2024-Q3,2024,35
30-05-2024,South,Polo Shirt,Apparel,17968.02,10950.88,7017.14,39.05,255,592,0.017,ORD-634022,CUST-49647,Wholesale,Q1 Launch,0.077,3,70.46,2024-05,2024-Q2,2024,22
15-05-2024,South,Data Analytics Tool,Software,196750.26,145108.72,51641.54,26.25,212,,0,ORD-945804,CUST-72990,Wholesale,Q1 Launch,0.072,4,928.07,2024-05,2024-Q2,2024,20
07-09-2024,North,Deluxe Widget,Electronics,18211.55,12303.92,5907.63,32.44,59,580,0.015,ORD-112825,CUST-21354,Wholesale,Spring Promo,0.041,5,308.67,2024-09,2024-Q3,2024,36
09-06-2024,East,Maintenance Contract,Services,24597.46,16876.06,7721.4,31.39,42,,0,ORD-938321,CUST-87439,Retail,Holiday Sale,0.142,4,585.65,2024-06,2024-Q2,2024,23
06-06-2025,North,Deluxe Widget,Electronics,95238.28,47937.5,47300.78,49.67,159,4263,0.02,ORD-946677,CUST-30487,Retail,Q1 Launch,0.079,5,598.98,2025-06,2025-Q2,2025,23
29-12-2024,North,E-Reader,Electronics,97197.93,50294.5,46903.43,48.26,108,3500,0.021,ORD-145658,CUST-26651,Retail,Holiday Sale,0.022,4,899.98,2024-12,2024-Q4,2024,52
21-11-2024,West,Consulting Hour,Services,126935.38,64486.82,62448.56,49.2,229,,0,ORD-292223,CUST-98551,Retail,Q1 Launch,0.134,3,554.3,2024-11,2024-Q4,2024,47
18-08-2024,North,Polo Shirt,Apparel,6189.26,3149.99,3039.27,49.11,133,2629,0.092,ORD-778030,CUST-96169,Online,Back-to-School,0.108,3,46.54,2024-08,2024-Q3,2024,33
24-05-2024,East,Premium Support,Services,86642.55,60117.83,26524.73,30.61,190,,0,ORD-543701,CUST-45435,Retail,Back-to-School,0.096,5,456.01,2024-05,2024-Q2,2024,21
10-04-2025,North,Jacket,Apparel,13490.35,9185.83,4304.52,31.91,208,3494,0.078,ORD-510490,CUST-90395,Retail,Holiday Sale,0.138,2,64.86,2025-04,2025-Q2,2025,15
19-07-2025,West,Cloud Subscription,Software,655100.55,391681.34,263419.21,40.21,289,,0,ORD-806699,CUST-11113,Wholesale,Spring Promo,0.115,3,2266.78,2025-07,2025-Q3,2025,29
12-07-2025,South,Data Analytics Tool,Software,325954.27,185179.81,140774.46,43.19,141,,0,ORD-427883,CUST-82814,Wholesale,Q1 Launch,0.134,4,2311.73,2025-07,2025-Q3,2025,28
12-06-2024,South,Cloud Subscription,Software,377951.51,233768.3,144183.21,38.15,286,,0,ORD-633516,CUST-44058,Retail,Q1 Launch,0.056,4,1321.51,2024-06,2024-Q2,2024,24
01-06-2025,North,Cloud Subscription,Software,221605.44,152131.04,69474.4,31.35,194,,0,ORD-971328,CUST-75226,Retail,Spring Promo,0.111,2,1142.3,2025-06,2025-Q2,2025,22
04-02-2025,East,Polo Shirt,Apparel,51999.77,35997.58,16002.19,30.77,296,3211,0.077,ORD-621098,CUST-55300,Retail,Holiday Sale,0.035,1,175.67,2025-02,2025-Q1,2025,6
06-08-2024,East,Cloud Subscription,Software,310232.4,198875.24,111357.16,35.89,150,,0,ORD-125160,CUST-80700,Online,Back-to-School,0.033,4,2068.22,2024-08,2024-Q3,2024,32
22-11-2024,North,CRM Suite,Software,217917.19,161964.67,55952.51,25.68,199,,0,ORD-466408,CUST-69568,Online,Back-to-School,0.122,4,1095.06,2024-11,2024-Q4,2024,47
14-01-2025,West,Cloud Subscription,Software,868601.33,642941.12,225660.21,25.98,289,,0,ORD-321297,CUST-55405,Online,Holiday Sale,0.148,4,3005.54,2025-01,2025-Q1,2025,3
20-05-2025,North,Wireless Headphones,Electronics,41869.29,26637.02,15232.26,36.38,120,1185,0.053,ORD-460586,CUST-31081,Wholesale,Spring Promo,0.051,5,348.91,2025-05,2025-Q2,2025,21
15-06-2025,West,ERP Module,Software,345818.47,242229.75,103588.72,29.95,293,,0,ORD-744891,CUST-46071,Retail,Spring Promo,0.074,3,1180.27,2025-06,2025-Q2,2025,24
19-06-2025,North,E-Reader,Electronics,64341.92,39606.54,24735.38,38.44,169,4330,0.046,ORD-721741,CUST-74957,Wholesale,Holiday Sale,0.072,5,380.72,2025-06,2025-Q2,2025,25
04-04-2025,South,Consulting Hour,Services,46771.36,28673.21,18098.15,38.69,97,,0,ORD-364711,CUST-57137,Online,Back-to-School,0.03,4,482.18,2025-04,2025-Q2,2025,14
07-12-2024,South,Maintenance Contract,Services,94550.65,69108.22,25442.43,26.91,192,,0,ORD-756699,CUST-72977,Online,Spring Promo,0.079,5,492.45,2024-12,2024-Q4,2024,49
27-09-2024,North,E-Reader,Electronics,180250.68,119240.72,61009.96,33.85,211,3092,0.096,ORD-624143,CUST-60205,Online,Summer Sale,0.132,5,854.27,2024-09,2024-Q3,2024,39
20-10-2024,North,E-Reader,Electronics,11464.55,6264.61,5199.94,45.36,23,2682,0.037,ORD-628863,CUST-50774,Retail,Spring Promo,0.08,5,498.46,2024-10,2024-Q4,2024,42
14-06-2025,West,Cloud Subscription,Software,457607.34,341313.76,116293.59,25.41,239,,0,ORD-499220,CUST-35237,Online,Back-to-School,0.074,3,1914.68,2025-06,2025-Q2,2025,24
27-04-2025,West,Wireless Headphones,Electronics,88484.69,54006.35,34478.34,38.97,266,2638,0.012,ORD-195164,CUST-47873,Retail,Holiday Sale,0.138,5,332.65,2025-04,2025-Q2,2025,17
04-03-2025,South,Cloud Subscription,Software,247571.02,150508.48,97062.54,39.21,243,,0,ORD-290240,CUST-80432,Online,Q1 Launch,0.121,5,1018.81,2025-03,2025-Q1,2025,10
22-05-2025,South,Installation Service,Services,3755.24,1900.33,1854.91,49.4,10,,0,ORD-874291,CUST-80774,Retail,Holiday Sale,0.103,4,375.52,2025-05,2025-Q2,2025,21
12-06-2024,North,Data Analytics Tool,Software,556805.34,316409.24,240396.1,43.17,204,,0,ORD-795541,CUST-52905,Online,Holiday Sale,0.092,4,2729.44,2024-06,2024-Q2,2024,24
15-11-2024,North,Consulting Hour,Services,117357.06,82617.79,34739.27,29.6,246,,0,ORD-482822,CUST-56614,Retail,Q1 Launch,0.082,5,477.06,2024-11,2024-Q4,2024,46
20-07-2025,West,Polo Shirt,Apparel,3928.78,2062.77,1866.02,47.5,106,4872,0.017,ORD-472559,CUST-89915,Online,Summer Sale,0.14,1,37.06,2025-07,2025-Q3,2025,29
22-08-2025,East,ERP Module,Software,80336.05,45042.8,35293.25,43.93,48,,0,ORD-594388,CUST-22003,Wholesale,Q1 Launch,0.035,5,1673.67,2025-08,2025-Q3,2025,34
02-03-2025,South,Smart Monitor,Electronics,45282.37,24523.6,20758.77,45.84,217,3307,0.096,ORD-415001,CUST-93587,Retail,Holiday Sale,0.057,4,208.67,2025-03,2025-Q1,2025,9
17-07-2025,East,Consulting Hour,Services,66860.32,43493.35,23366.96,34.95,148,,0,ORD-344609,CUST-64696,Retail,Back-to-School,0.091,4,451.76,2025-07,2025-Q3,2025,29
09-10-2025,South,Data Analytics Tool,Software,40068.29,28107.89,11960.4,29.85,32,,0,ORD-529266,CUST-85688,Retail,Back-to-School,0.078,4,1252.13,2025-10,2025-Q4,2025,41
11-05-2025,South,E-Reader,Electronics,40292.34,27214.19,13078.15,32.46,91,2325,0.085,ORD-820978,CUST-52412,Online,Holiday Sale,0.033,2,442.77,2025-05,2025-Q2,2025,19
11-09-2025,East,E-Reader,Electronics,9558.61,7130.4,2428.21,25.4,51,1664,0.049,ORD-157293,CUST-28415,Retail,Back-to-School,0.056,3,187.42,2025-09,2025-Q3,2025,37
21-09-2025,North,Data Analytics Tool,Software,39248.55,25665.76,13582.78,34.61,25,,0,ORD-489951,CUST-11652,Retail,Q1 Launch,0.072,4,1569.94,2025-09,2025-Q3,2025,38
27-06-2025,North,Cloud Subscription,Software,328599.39,200232.45,128366.95,39.06,267,,0,ORD-955961,CUST-69917,Retail,Summer Sale,0.061,3,1230.71,2025-06,2025-Q2,2025,26
15-05-2025,West,Premium Support,Services,30926.12,17158.3,13767.82,44.52,204,,0,ORD-465623,CUST-66015,Online,Spring Promo,0.052,1,151.6,2025-05,2025-Q2,2025,20
24-08-2025,North,CRM Suite,Software,155874,98062.15,57811.85,37.09,179,,0,ORD-950156,CUST-16716,Online,Q1 Launch,0.046,5,870.8,2025-08,2025-Q3,2025,34
18-08-2025,West,Data Analytics Tool,Software,415391.91,215830.55,199561.37,48.04,216,,0,ORD-723884,CUST-62616,Online,Spring Promo,0.06,4,1923.11,2025-08,2025-Q3,2025,34
27-08-2024,East,Deluxe Widget,Electronics,54544.33,40508.76,14035.56,25.73,216,1418,0.088,ORD-712022,CUST-99839,Retail,Back-to-School,0.088,4,252.52,2024-08,2024-Q3,2024,35
16-07-2024,East,T-Shirt,Apparel,12319.11,7228.77,5090.33,41.32,222,1826,0.05,ORD-652851,CUST-40424,Retail,Spring Promo,0.137,4,55.49,2024-07,2024-Q3,2024,29
11-05-2024,North,E-Reader,Electronics,259640.94,163171.84,96469.1,37.15,283,4341,0.046,ORD-324420,CUST-45484,Online,Holiday Sale,0.071,3,917.46,2024-05,2024-Q2,2024,19
15-03-2025,West,Premium Support,Services,69448.9,48001.72,21447.18,30.88,150,,0,ORD-227486,CUST-21067,Online,Spring Promo,0.059,2,462.99,2025-03,2025-Q1,2025,11
12-06-2024,North,Cloud Subscription,Software,445754.39,284749.05,161005.34,36.12,206,,0,ORD-740626,CUST-79307,Online,Summer Sale,0.077,3,2163.86,2024-06,2024-Q2,2024,24
16-09-2024,North,Installation Service,Services,87019.71,51943,35076.71,40.31,234,,0,ORD-966135,CUST-33440,Retail,Summer Sale,0.077,2,371.88,2024-09,2024-Q3,2024,38
23-07-2024,West,Deluxe Widget,Electronics,77104.58,47262.52,29842.06,38.7,214,1443,0.024,ORD-516900,CUST-46780,Retail,Back-to-School,0.03,4,360.3,2024-07,2024-Q3,2024,30
23-01-2025,West,Cloud Subscription,Software,408729.35,257093.11,151636.24,37.1,214,,0,ORD-884024,CUST-79223,Retail,Holiday Sale,0.052,5,1909.95,2025-01,2025-Q1,2025,4
27-01-2025,West,Consulting Hour,Services,156554.8,112713.59,43841.21,28,289,,0,ORD-400418,CUST-19310,Online,Back-to-School,0.148,4,541.71,2025-01,2025-Q1,2025,5
30-05-2025,North,ERP Module,Software,145657.02,109015.66,36641.35,25.16,59,,0,ORD-757702,CUST-28192,Online,Q1 Launch,0.108,4,2468.76,2025-05,2025-Q2,2025,22
05-09-2024,East,Wireless Headphones,Electronics,139756.87,91097.15,48659.72,34.82,141,4945,0.023,ORD-465587,CUST-41915,Wholesale,Holiday Sale,0.066,3,991.18,2024-09,2024-Q3,2024,36
08-08-2024,West,Polo Shirt,Apparel,6515.27,4626.86,1888.42,28.98,252,4650,0.033,ORD-225290,CUST-98810,Online,Back-to-School,0.081,4,25.85,2024-08,2024-Q3,2024,32
08-05-2024,West,Consulting Hour,Services,35342.78,19635.87,15706.91,44.44,104,,0,ORD-726253,CUST-74273,Online,Summer Sale,0.111,5,339.83,2024-05,2024-Q2,2024,19
18-04-2025,South,Cloud Subscription,Software,499351.61,362456.82,136894.79,27.41,160,,0,ORD-496051,CUST-87368,Online,Holiday Sale,0.119,5,3120.95,2025-04,2025-Q2,2025,16
25-09-2025,East,Deluxe Widget,Electronics,126758.63,74852.55,51906.09,40.95,177,332,0.04,ORD-138455,CUST-44446,Online,Holiday Sale,0.108,3,716.15,2025-09,2025-Q3,2025,39
09-09-2024,East,Data Analytics Tool,Software,187014.94,94642.22,92372.72,49.39,228,,0,ORD-329761,CUST-13010,Retail,Q1 Launch,0.118,3,820.24,2024-09,2024-Q3,2024,37
31-05-2024,East,Deluxe Widget,Electronics,50849.52,37486.28,13363.23,26.28,62,397,0.046,ORD-937448,CUST-68140,Online,Summer Sale,0.065,4,820.15,2024-05,2024-Q2,2024,22
12-10-2025,West,Hoodie,Apparel,1158.31,844.01,314.3,27.13,13,1122,0.06,ORD-472400,CUST-66188,Retail,Spring Promo,0.128,3,89.1,2025-10,2025-Q4,2025,41
24-04-2025,West,Wireless Headphones,Electronics,37900.58,28261.37,9639.21,25.43,138,4896,0.072,ORD-131963,CUST-42431,Online,Summer Sale,0.039,4,274.64,2025-04,2025-Q2,2025,17
29-12-2024,East,CRM Suite,Software,15829.57,11314.73,4514.84,28.52,17,,0,ORD-819998,CUST-50734,Retail,Spring Promo,0.11,1,931.15,2024-12,2024-Q4,2024,52
29-10-2024,South,Wireless Headphones,Electronics,10561.35,6284.77,4276.58,40.49,14,1972,0.074,ORD-810370,CUST-76294,Online,Back-to-School,0.132,5,754.38,2024-10,2024-Q4,2024,44
20-03-2025,South,Wireless Headphones,Electronics,95303.74,67473.7,27830.04,29.2,117,1232,0.044,ORD-846198,CUST-96949,Retail,Summer Sale,0.099,4,814.56,2025-03,2025-Q1,2025,12
21-08-2024,South,Jacket,Apparel,26591.48,13445.5,13145.98,49.44,159,2594,0.044,ORD-318238,CUST-65681,Retail,Back-to-School,0.104,4,167.24,2024-08,2024-Q3,2024,34
07-10-2024,North,Cloud Subscription,Software,42937.47,24402.46,18535,43.17,55,,0,ORD-999434,CUST-35988,Online,Spring Promo,0.084,4,780.68,2024-10,2024-Q4,2024,41
26-05-2024,West,Maintenance Contract,Services,42053.9,27058.18,14995.72,35.66,153,,0,ORD-568354,CUST-31657,Online,Back-to-School,0.092,1,274.86,2024-05,2024-Q2,2024,21
21-02-2025,East,Premium Support,Services,24030.2,12464.64,11565.56,48.13,90,,0,ORD-529557,CUST-59721,Online,Spring Promo,0.059,3,267,2025-02,2025-Q1,2025,8
24-06-2025,West,E-Reader,Electronics,14556.78,8126.82,6429.96,44.17,29,1328,0.044,ORD-686302,CUST-69885,Online,Q1 Launch,0.133,2,501.96,2025-06,2025-Q2,2025,26
22-11-2024,East,Polo Shirt,Apparel,4513.66,2267.44,2246.22,49.76,117,2579,0.053,ORD-794038,CUST-71743,Online,Summer Sale,0.075,5,38.58,2024-11,2024-Q4,2024,47
09-04-2025,South,CRM Suite,Software,31938.48,20347.29,11591.19,36.29,17,,0,ORD-354099,CUST-58037,Retail,Q1 Launch,0.127,5,1878.73,2025-04,2025-Q2,2025,15
07-10-2025,North,Cloud Subscription,Software,25971.12,14203.79,11767.33,45.31,32,,0,ORD-659686,CUST-23168,Retail,Back-to-School,0.036,2,811.6,2025-10,2025-Q4,2025,41
06-08-2025,South,Premium Support,Services,39225.29,23037.98,16187.31,41.27,142,,0,ORD-321591,CUST-81638,Retail,Back-to-School,0.139,4,276.23,2025-08,2025-Q3,2025,32
21-09-2025,East,ERP Module,Software,37868.43,27610.13,10258.3,27.09,46,,0,ORD-762180,CUST-23263,Online,Back-to-School,0.146,1,823.23,2025-09,2025-Q3,2025,38
19-07-2024,South,ERP Module,Software,88264.08,65352.97,22911.11,25.96,79,,0,ORD-180781,CUST-27188,Online,Back-to-School,0.086,4,1117.27,2024-07,2024-Q3,2024,29
01-08-2024,North,Maintenance Contract,Services,18008.67,10918.81,7089.85,39.37,110,,0,ORD-749137,CUST-23634,Online,Summer Sale,0.149,5,163.72,2024-08,2024-Q3,2024,31
12-02-2025,East,ERP Module,Software,243425.55,156492.11,86933.44,35.71,112,,0,ORD-185394,CUST-24631,Retail,Back-to-School,0.098,4,2173.44,2025-02,2025-Q1,2025,7
01-11-2024,East,Cloud Subscription,Software,468158.22,286221.12,181937.11,38.86,268,,0,ORD-722500,CUST-86288,Online,Summer Sale,0.136,2,1746.86,2024-11,2024-Q4,2024,44
14-08-2025,South,Cloud Subscription,Software,171024.68,115107,55917.68,32.7,170,,0,ORD-109020,CUST-99585,Online,Back-to-School,0.149,3,1006.03,2025-08,2025-Q3,2025,33
13-06-2025,West,Deluxe Widget,Electronics,32166.47,17808.73,14357.73,44.64,148,1741,0.011,ORD-153010,CUST-38858,Online,Summer Sale,0.056,2,217.34,2025-06,2025-Q2,2025,24
23-06-2024,West,Hoodie,Apparel,21533.6,15549.24,5984.35,27.79,202,4897,0.021,ORD-517250,CUST-58887,Retail,Holiday Sale,0.105,2,106.6,2024-06,2024-Q2,2024,25
18-08-2024,South,CRM Suite,Software,258495.14,161518.19,96976.94,37.52,131,,0,ORD-701673,CUST-69178,Online,Back-to-School,0.036,3,1973.25,2024-08,2024-Q3,2024,33
08-10-2024,West,Data Analytics Tool,Software,110977.91,79695.53,31282.38,28.19,70,,0,ORD-653750,CUST-48530,Online,Back-to-School,0.032,4,1585.4,2024-10,2024-Q4,2024,41
06-05-2024,East,E-Reader,Electronics,161879.84,104077.7,57802.13,35.71,203,673,0.088,ORD-890132,CUST-20413,Online,Back-to-School,0.121,5,797.44,2024-05,2024-Q2,2024,19
19-09-2024,North,CRM Suite,Software,199640.04,113829.58,85810.46,42.98,76,,0,ORD-970613,CUST-94160,Online,Summer Sale,0.025,4,2626.84,2024-09,2024-Q3,2024,38
18-07-2024,South,Premium Support,Services,31359.98,16080.41,15279.58,48.72,101,,0,ORD-667805,CUST-30293,Online,Holiday Sale,0.022,5,310.49,2024-07,2024-Q3,2024,29
21-05-2024,North,Smart Monitor,Electronics,67862.26,40775.01,27087.25,39.92,89,3368,0.08,ORD-726236,CUST-86739,Retail,Q1 Launch,0.082,2,762.5,2024-05,2024-Q2,2024,21
13-06-2025,North,Installation Service,Services,19062.27,9965.45,9096.83,47.72,137,,0,ORD-396204,CUST-35401,Retail,Q1 Launch,0.107,4,139.14,2025-06,2025-Q2,2025,24
10-12-2024,West,Hoodie,Apparel,1613.74,911.28,702.46,43.53,75,3619,0.066,ORD-593283,CUST-54695,Online,Spring Promo,0.082,2,21.52,2024-12,2024-Q4,2024,50
23-04-2025,South,CRM Suite,Software,154816.71,114800.35,40016.35,25.85,54,,0,ORD-720382,CUST-70677,Retail,Holiday Sale,0.068,5,2866.98,2025-04,2025-Q2,2025,17
26-05-2024,West,CRM Suite,Software,240075.2,154296.19,85779.01,35.73,113,,0,ORD-917680,CUST-75762,Retail,Back-to-School,0.136,3,2124.56,2024-05,2024-Q2,2024,21
22-07-2024,North,Polo Shirt,Apparel,20711.2,14751.19,5960.01,28.78,177,1146,0.087,ORD-531762,CUST-13670,Online,Summer Sale,0.048,5,117.01,2024-07,2024-Q3,2024,30
11-05-2025,South,E-Reader,Electronics,86883.3,57847.83,29035.47,33.42,233,1246,0.028,ORD-873174,CUST-49923,Retail,Summer Sale,0.029,5,372.89,2025-05,2025-Q2,2025,19
02-01-2025,South,Hoodie,Apparel,23916.73,17041.39,6875.34,28.75,280,627,0.017,ORD-342255,CUST-97825,Retail,Holiday Sale,0.09,2,85.42,2025-01,2025-Q1,2025,1
21-05-2025,West,Hoodie,Apparel,19281.57,12517,6764.56,35.08,165,1454,0.085,ORD-582953,CUST-19648,Online,Spring Promo,0.08,4,116.86,2025-05,2025-Q2,2025,21
10-03-2025,East,Polo Shirt,Apparel,10496.68,7694.35,2802.33,26.7,76,2946,0.099,ORD-130804,CUST-52437,Wholesale,Spring Promo,0.067,4,138.11,2025-03,2025-Q1,2025,11
18-03-2025,North,Polo Shirt,Apparel,9480.87,6229.98,3250.89,34.29,207,157,0.077,ORD-262956,CUST-15502,Online,Holiday Sale,0.049,5,45.8,2025-03,2025-Q1,2025,12
20-05-2024,East,Jacket,Apparel,12043.15,8534.39,3508.76,29.13,120,3944,0.035,ORD-439352,CUST-17866,Retail,Q1 Launch,0.021,3,100.36,2024-05,2024-Q2,2024,21
22-08-2025,North,Jacket,Apparel,37609.4,26603.8,11005.59,29.26,252,209,0.075,ORD-115055,CUST-35794,Online,Spring Promo,0.033,5,149.24,2025-08,2025-Q3,2025,34
26-03-2025,South,Cloud Subscription,Software,529024.89,313721.67,215303.22,40.7,285,,0,ORD-221886,CUST-97469,Online,Back-to-School,0.082,5,1856.23,2025-03,2025-Q1,2025,13
29-06-2025,South,Data Analytics Tool,Software,86755.71,58485.88,28269.83,32.59,69,,0,ORD-947771,CUST-67161,Online,Holiday Sale,0.061,4,1257.33,2025-06,2025-Q2,2025,26
13-08-2024,North,Deluxe Widget,Electronics,104014.94,60325.24,43689.7,42,141,592,0.028,ORD-394548,CUST-46902,Retail,Back-to-School,0.031,5,737.69,2024-08,2024-Q3,2024,33
14-04-2025,South,ERP Module,Software,28837.44,21121.61,7715.84,26.76,55,,0,ORD-766986,CUST-51501,Wholesale,Q1 Launch,0.07,4,524.32,2025-04,2025-Q2,2025,16
20-05-2024,South,CRM Suite,Software,454220.71,227336.72,226883.99,49.95,154,,0,ORD-744588,CUST-57001,Online,Holiday Sale,0.075,5,2949.49,2024-05,2024-Q2,2024,21
20-02-2025,South,Cloud Subscription,Software,13527.39,8876,4651.39,34.38,17,,0,ORD-832480,CUST-19115,Online,Back-to-School,0.082,4,795.73,2025-02,2025-Q1,2025,8
10-06-2024,South,Cloud Subscription,Software,327815.78,172526.75,155289.03,47.37,260,,0,ORD-860154,CUST-93583,Retail,Back-to-School,0.071,4,1260.83,2024-06,2024-Q2,2024,24
17-01-2025,North,T-Shirt,Apparel,14488.52,9257.76,5230.77,36.1,135,3332,0.078,ORD-660005,CUST-20777,Online,Q1 Launch,0.052,4,107.32,2025-01,2025-Q1,2025,3
11-06-2024,East,Jacket,Apparel,6565.43,3513.75,3051.68,46.48,135,3754,0.023,ORD-659597,CUST-55011,Online,Summer Sale,0.035,3,48.63,2024-06,2024-Q2,2024,24
25-09-2025,North,Jacket,Apparel,33455.59,18668.99,14786.6,44.2,298,3860,0.075,ORD-362957,CUST-99392,Online,Q1 Launch,0.14,1,112.27,2025-09,2025-Q3,2025,39
10-07-2025,West,Wireless Headphones,Electronics,81097.49,59041.16,22056.33,27.2,290,1827,0.019,ORD-959121,CUST-77474,Retail,Back-to-School,0.068,5,279.65,2025-07,2025-Q3,2025,28
12-05-2025,South,Hoodie,Apparel,13730.49,9599.87,4130.62,30.08,178,4177,0.057,ORD-118544,CUST-52635,Online,Q1 Launch,0.13,4,77.14,2025-05,2025-Q2,2025,20
09-05-2024,North,Installation Service,Services,12731.12,6871.19,5859.93,46.03,47,,0,ORD-165864,CUST-47557,Retail,Spring Promo,0.091,3,270.87,2024-05,2024-Q2,2024,19
26-11-2024,North,Consulting Hour,Services,26274.77,19298.18,6976.6,26.55,91,,0,ORD-302128,CUST-66900,Online,Summer Sale,0.02,3,288.73,2024-11,2024-Q4,2024,48
10-06-2025,South,Wireless Headphones,Electronics,82536.26,55184.04,27352.22,33.14,91,4463,0.081,ORD-106348,CUST-89270,Online,Holiday Sale,0.068,2,906.99,2025-06,2025-Q2,2025,24
30-10-2024,South,Installation Service,Services,111882.64,63913.51,47969.13,42.87,275,,0,ORD-993098,CUST-15810,Retail,Holiday Sale,0.1,4,406.85,2024-10,2024-Q4,2024,44
10-10-2024,West,Cloud Subscription,Software,287129.7,199048.82,88080.89,30.68,268,,0,ORD-233068,CUST-95114,Wholesale,Spring Promo,0.112,4,1071.38,2024-10,2024-Q4,2024,41
18-07-2024,West,E-Reader,Electronics,79748.23,52608.06,27140.17,34.03,154,1748,0.07,ORD-722228,CUST-19055,Retail,Back-to-School,0.061,4,517.85,2024-07,2024-Q3,2024,29
19-09-2025,West,Smart Monitor,Electronics,102391.28,73498.4,28892.88,28.22,154,4760,0.011,ORD-440981,CUST-32891,Retail,Back-to-School,0.099,3,664.88,2025-09,2025-Q3,2025,38
07-07-2025,West,Polo Shirt,Apparel,12243.27,7112.97,5130.3,41.9,121,2086,0.092,ORD-637773,CUST-42314,Retail,Back-to-School,0.099,4,101.18,2025-07,2025-Q3,2025,28
22-02-2025,East,E-Reader,Electronics,128942.08,91368.45,37573.62,29.14,270,1661,0.015,ORD-366203,CUST-45426,Retail,Back-to-School,0.032,4,477.56,2025-02,2025-Q1,2025,8
11-09-2025,South,Polo Shirt,Apparel,32515.38,19667.58,12847.79,39.51,195,3005,0.078,ORD-402259,CUST-23301,Online,Back-to-School,0.04,2,166.75,2025-09,2025-Q3,2025,37
10-07-2024,North,ERP Module,Software,573443.15,328440.14,245003.01,42.72,291,,0,ORD-836770,CUST-87298,Retail,Back-to-School,0.143,2,1970.6,2024-07,2024-Q3,2024,28
